frame,x_0,y_0,z_0,vis_0,x_1,y_1,z_1,vis_1,x_2,y_2,z_2,vis_2,x_3,y_3,z_3,vis_3,x_4,y_4,z_4,vis_4,x_5,y_5,z_5,vis_5,x_6,y_6,z_6,vis_6,x_7,y_7,z_7,vis_7,x_8,y_8,z_8,vis_8,x_9,y_9,z_9,vis_9,x_10,y_10,z_10,vis_10,x_11,y_11,z_11,vis_11,x_12,y_12,z_12,vis_12,x_13,y_13,z_13,vis_13,x_14,y_14,z_14,vis_14,x_15,y_15,z_15,vis_15,x_16,y_16,z_16,vis_16,x_17,y_17,z_17,vis_17,x_18,y_18,z_18,vis_18,x_19,y_19,z_19,vis_19,x_20,y_20,z_20,vis_20,x_21,y_21,z_21,vis_21,x_22,y_22,z_22,vis_22,x_23,y_23,z_23,vis_23,x_24,y_24,z_24,vis_24,x_25,y_25,z_25,vis_25,x_26,y_26,z_26,vis_26,x_27,y_27,z_27,vis_27,x_28,y_28,z_28,vis_28,x_29,y_29,z_29,vis_29,x_30,y_30,z_30,vis_30,x_31,y_31,z_31,vis_31,x_32,y_32,z_32,vis_32
30,0.5534403324127197,0.3894295394420624,0.09149538725614548,0.999932050704956,0.5489892959594727,0.3808644413948059,0.1046314612030983,0.9999193549156189,0.5480294823646545,0.3807050287723541,0.10459351539611816,0.9999155402183533,0.5471067428588867,0.38057953119277954,0.10457776486873627,0.9999479651451111,0.5492348074913025,0.38099589943885803,0.08273936808109283,0.9999209642410278,0.5484551191329956,0.3809131681919098,0.08274362981319427,0.9999191761016846,0.5476567149162292,0.3808543086051941,0.08269281685352325,0.9999345541000366,0.5403505563735962,0.3865087032318115,0.14950662851333618,0.9998569488525391,0.5405683517456055,0.3870348036289215,0.05025135725736618,0.9999437928199768,0.5500778555870056,0.399990051984787,0.10868296772241592,0.9997673630714417,0.5500527024269104,0.39906075596809387,0.07964910566806793,0.9998446702957153,0.5311700701713562,0.44423845410346985,0.20191554725170135,0.9997426271438599,0.5253138542175293,0.4366127848625183,-0.026043562218546867,0.999975323677063,0.5217041373252869,0.517005205154419,0.2193056046962738,0.052492618560791016,0.4938671886920929,0.4922209680080414,-0.10995236784219742,0.9846969842910767,0.5350420475006104,0.5582611560821533,0.1726575493812561,0.0689549595117569,0.5235190987586975,0.5332010388374329,-0.16740447282791138,0.9293227195739746,0.5376138091087341,0.5736644864082336,0.17209883034229279,0.08911930024623871,0.5306938290596008,0.5400007963180542,-0.18848182260990143,0.9032634496688843,0.5403455495834351,0.5681840777397156,0.15803472697734833,0.08999431878328323,0.533297598361969,0.5336925387382507,-0.17638829350471497,0.8911526203155518,0.5382605791091919,0.5617572665214539,0.1652083843946457,0.09117809683084488,0.5313111543655396,0.5316398739814758,-0.1624552607536316,0.834541916847229,0.5041919946670532,0.5789139866828918,0.07559984177350998,0.9998414516448975,0.5040987730026245,0.5737680792808533,-0.07555928826332092,0.9997271299362183,0.5299732089042664,0.7116151452064514,-0.004822598770260811,0.7716190814971924,0.5551443696022034,0.6855685710906982,-0.11030718684196472,0.9939870834350586,0.509707510471344,0.8337391018867493,-0.04756126180291176,0.9434925317764282,0.5056014060974121,0.7483602166175842,-0.10389349609613419,0.9828681349754333,0.5022085309028625,0.8507918119430542,-0.05694063380360603,0.9235963225364685,0.49136456847190857,0.7483066320419312,-0.10260364413261414,0.9438016414642334,0.5383108854293823,0.8596153259277344,-0.10309059172868729,0.9511702060699463,0.5112807154655457,0.7934776544570923,-0.13135944306850433,0.9822677373886108
31,0.5540805459022522,0.3869626224040985,0.09403566271066666,0.9999371767044067,0.5494917035102844,0.37835589051246643,0.1073976457118988,0.9999256730079651,0.5485082864761353,0.3781845271587372,0.1073623076081276,0.9999220967292786,0.5475670099258423,0.37808114290237427,0.10734983533620834,0.9999522566795349,0.5497586131095886,0.37855222821235657,0.08535847812891006,0.9999272227287292,0.5489715337753296,0.3784596920013428,0.08536168187856674,0.9999253749847412,0.5481749773025513,0.3783961832523346,0.0853208377957344,0.9999396800994873,0.5407944917678833,0.3841392397880554,0.15341265499591827,0.9998686909675598,0.541103720664978,0.38452786207199097,0.053403690457344055,0.9999478459358215,0.5506132245063782,0.3970515727996826,0.1115456148982048,0.9997837543487549,0.5506877899169922,0.39610207080841064,0.08230771124362946,0.9998549818992615,0.5318630337715149,0.44350725412368774,0.20382541418075562,0.9997601509094238,0.5254533290863037,0.43495360016822815,-0.021718811243772507,0.9999755620956421,0.5244101881980896,0.5164138078689575,0.21480147540569305,0.055783722549676895,0.49367231130599976,0.4906834363937378,-0.11010709404945374,0.9844085574150085,0.5398663282394409,0.5547999739646912,0.1603405922651291,0.08092231303453445,0.5233281850814819,0.5298670530319214,-0.16781803965568542,0.9287765026092529,0.5428829789161682,0.5690292119979858,0.1572340577840805,0.10324270278215408,0.5304417610168457,0.5369359850883484,-0.18916283547878265,0.9037079811096191,0.5457597970962524,0.5630399584770203,0.1431775987148285,0.1043521836400032,0.5331448316574097,0.5310172438621521,-0.17729505896568298,0.8914125561714172,0.5434885025024414,0.5572674870491028,0.1524101346731186,0.10471754521131516,0.5312029123306274,0.5289021134376526,-0.1630077064037323,0.8354817628860474,0.5032135248184204,0.5777875781059265,0.07560507953166962,0.9998540282249451,0.5039685964584351,0.5710673928260803,-0.07556155323982239,0.9997389912605286,0.5265171527862549,0.7118122577667236,-0.004772888496518135,0.7633410096168518,0.5583504438400269,0.6806418299674988,-0.11010145395994186,0.9941266179084778,0.5082333087921143,0.8327943086624146,-0.048695486038923264,0.9419571757316589,0.5096095204353333,0.7482884526252747,-0.11315074563026428,0.9833797812461853,0.5003642439842224,0.8497506380081177,-0.058411166071891785,0.9241399168968201,0.4956870675086975,0.7493921518325806,-0.11456266045570374,0.9452738761901855,0.5356679558753967,0.859383225440979,-0.10421942919492722,0.9506093859672546,0.5111175179481506,0.7989002466201782,-0.1349417269229889,0.9827340245246887
32,0.555168092250824,0.3851443827152252,0.0884096771478653,0.9999426603317261,0.5506597757339478,0.3766949772834778,0.1014399603009224,0.9999322295188904,0.5496673583984375,0.3765142560005188,0.10140509903430939,0.9999288320541382,0.5487238168716431,0.37642136216163635,0.10139933228492737,0.9999565482139587,0.5509328246116638,0.37685254216194153,0.0793854221701622,0.9999337196350098,0.5501368641853333,0.37671035528182983,0.07938124984502792,0.9999319314956665,0.5493448376655579,0.3765955865383148,0.07933501154184341,0.9999450445175171,0.5418137907981873,0.38230785727500916,0.14731194078922272,0.9998802542686462,0.542303204536438,0.38235247135162354,0.047153785824775696,0.9999521970748901,0.5515523552894592,0.3943604528903961,0.10592932254076004,0.9998019337654114,0.5517265796661377,0.39336538314819336,0.07665155082941055,0.9998670816421509,0.5318517684936523,0.44220593571662903,0.1993434727191925,0.9997776746749878,0.5259831547737122,0.43229052424430847,-0.026310740038752556,0.9999766945838928,0.5250150561332703,0.5156062245368958,0.212472602725029,0.060251712799072266,0.49356433749198914,0.487863153219223,-0.11605370789766312,0.9847477674484253,0.539495587348938,0.5538957715034485,0.15510031580924988,0.0976681336760521,0.5229912996292114,0.525825023651123,-0.17916232347488403,0.9301349520683289,0.5421842336654663,0.5684468746185303,0.15224944055080414,0.12235147505998611,0.5302491784095764,0.5341028571128845,-0.2004861980676651,0.9059422016143799,0.545035719871521,0.5621315240859985,0.13790148496627808,0.12369704246520996,0.5330392718315125,0.5278900861740112,-0.18947139382362366,0.8937039971351624,0.5429023504257202,0.5562925934791565,0.1471058577299118,0.12241705507040024,0.5311004519462585,0.5255380272865295,-0.17463496327400208,0.8391101956367493,0.5027853846549988,0.5771335363388062,0.07562562078237534,0.9998663067817688,0.5036744475364685,0.5695071816444397,-0.07558652013540268,0.9997546672821045,0.524925172328949,0.710681676864624,-0.004654350690543652,0.7620498538017273,0.5602243542671204,0.6758582592010498,-0.10714509338140488,0.994390606880188,0.506208598613739,0.8323302865028381,-0.05618629232048988,0.9418162703514099,0.5118115544319153,0.7483550310134888,-0.1194605901837349,0.9842196702957153,0.4972257614135742,0.849043607711792,-0.06674063205718994,0.9259533286094666,0.4982723593711853,0.7509077787399292,-0.12215915322303772,0.9478042721748352,0.5343454480171204,0.8591771721839905,-0.11133253574371338,0.9515601992607117,0.514388918876648,0.8002483248710632,-0.1430722028017044,0.983583927154541
33,0.5558700561523438,0.3841595947742462,0.09235973656177521,0.9999475479125977,0.5513841509819031,0.37543994188308716,0.10580740123987198,0.9999380707740784,0.5503979325294495,0.375244677066803,0.10577425360679626,0.9999349117279053,0.5494348406791687,0.3751212954521179,0.1057756096124649,0.9999603629112244,0.5516155958175659,0.37550559639930725,0.08332383632659912,0.999939501285553,0.550811231136322,0.3753053843975067,0.0833117663860321,0.9999378323554993,0.5500173568725586,0.375137597322464,0.08326251804828644,0.9999498128890991,0.5422842502593994,0.38089266419410706,0.1524399220943451,0.9998907446861267,0.5429242849349976,0.38096368312835693,0.0501207634806633,0.9999561309814453,0.5522487759590149,0.39346396923065186,0.11010553687810898,0.9998181462287903,0.5524404048919678,0.3924766778945923,0.08020452409982681,0.9998777508735657,0.531468391418457,0.44058990478515625,0.20478953421115875,0.9997929930686951,0.5265389084815979,0.43015027046203613,-0.024529974907636642,0.999977707862854,0.5233517289161682,0.5140196084976196,0.2216184139251709,0.06399434059858322,0.4936133027076721,0.48557519912719727,-0.11789391189813614,0.9850564002990723,0.5384417176246643,0.5540844798088074,0.16601864993572235,0.11036578565835953,0.5230119228363037,0.5229694247245789,-0.18519550561904907,0.9313431978225708,0.5413435101509094,0.5689060688018799,0.16348153352737427,0.1374189555644989,0.5302371382713318,0.5308505892753601,-0.20715387165546417,0.9081459641456604,0.5444389581680298,0.5627635717391968,0.14807213842868805,0.13901974260807037,0.5330573320388794,0.524641752243042,-0.19541411101818085,0.8959751129150391,0.5422793626785278,0.5567882061004639,0.15757928788661957,0.13669097423553467,0.5311804413795471,0.5220487117767334,-0.18043388426303864,0.8425706624984741,0.5026795864105225,0.5748542547225952,0.07589974999427795,0.9998769164085388,0.5049898028373718,0.5672205090522766,-0.07585880160331726,0.999767541885376,0.5229467153549194,0.7086251378059387,-0.004130283836275339,0.7603169083595276,0.5589316487312317,0.6707014441490173,-0.10431897640228271,0.9946228861808777,0.5043086409568787,0.8320987224578857,-0.056579846888780594,0.941256582736969,0.5126746892929077,0.7478821277618408,-0.12024673074483871,0.984967052936554,0.4954143762588501,0.848709225654602,-0.06730019301176071,0.9269765615463257,0.5000178813934326,0.7517272233963013,-0.1231861487030983,0.9501674175262451,0.5326856970787048,0.8589571714401245,-0.11234632134437561,0.9521615505218506,0.518531858921051,0.8005273342132568,-0.14717736840248108,0.9842855334281921
34,0.5561253428459167,0.3840468227863312,0.08327775448560715,0.9999513626098633,0.5516442656517029,0.37506189942359924,0.09513933956623077,0.9999426603317261,0.5506296753883362,0.374862939119339,0.09511289745569229,0.999939501285553,0.5496479868888855,0.374726265668869,0.09513339400291443,0.9999633431434631,0.5519266128540039,0.37497884035110474,0.07509677857160568,0.999944269657135,0.5511322617530823,0.37469592690467834,0.07506508380174637,0.9999426007270813,0.5503426194190979,0.3744453489780426,0.07499964535236359,0.9999537467956543,0.5425413846969604,0.3799453377723694,0.13749906420707703,0.9998987317085266,0.5432882308959961,0.37985023856163025,0.046353403478860855,0.9999591112136841,0.5525118112564087,0.39327946305274963,0.09937557578086853,0.9998303651809692,0.5527297854423523,0.39209720492362976,0.07255518436431885,0.9998862743377686,0.5316389799118042,0.43917036056518555,0.18571816384792328,0.9998000860214233,0.5271267890930176,0.42765888571739197,-0.027552176266908646,0.999978244304657,0.5249269008636475,0.5121209025382996,0.197100430727005,0.06665113568305969,0.49393853545188904,0.48263901472091675,-0.11693526059389114,0.9855717420578003,0.5429337620735168,0.5515411496162415,0.13531585037708282,0.12382068485021591,0.5229902267456055,0.5205604434013367,-0.17625752091407776,0.9334163665771484,0.547010064125061,0.5659986138343811,0.13192977011203766,0.15364064276218414,0.5302640199661255,0.5273143649101257,-0.19629818201065063,0.9110124707221985,0.5504686236381531,0.559821367263794,0.11710130423307419,0.15551216900348663,0.5332674980163574,0.5211372971534729,-0.18552564084529877,0.8991142511367798,0.5477673411369324,0.5540844798088074,0.12695980072021484,0.15165327489376068,0.5314192175865173,0.5189629197120667,-0.17176364362239838,0.8475703001022339,0.5029257535934448,0.5735281109809875,0.07391289621591568,0.9998853802680969,0.506495475769043,0.5664618015289307,-0.07388946413993835,0.9997789859771729,0.5214512348175049,0.7088443040847778,9.411911742063239e-05,0.7672948837280273,0.5615835189819336,0.6662232279777527,-0.1000862866640091,0.9949948787689209,0.5017125010490417,0.8329352140426636,-0.050373375415802,0.9433638453483582,0.51640784740448,0.7469964027404785,-0.11670346558094025,0.9860758781433105,0.49352264404296875,0.8487820029258728,-0.05991771072149277,0.9301095604896545,0.5056377053260803,0.7517808079719543,-0.1202317625284195,0.953279435634613,0.5283288955688477,0.858731746673584,-0.10836008191108704,0.9543332457542419,0.5263917446136475,0.80025315284729,-0.14159038662910461,0.9853519797325134
35,0.5568722486495972,0.38325873017311096,0.07376646995544434,0.9999548196792603,0.5523465871810913,0.37422165274620056,0.0844007208943367,0.9999470114707947,0.5513314008712769,0.3740130662918091,0.08437502384185791,0.999943733215332,0.5503537654876709,0.3738712668418884,0.08438478410243988,0.9999660849571228,0.5525512099266052,0.37410682439804077,0.0639435276389122,0.9999487996101379,0.5517078638076782,0.37379616498947144,0.06391014903783798,0.9999470710754395,0.5508723855018616,0.37353062629699707,0.06384696066379547,0.9999575018882751,0.5431639552116394,0.3789583742618561,0.12388356029987335,0.9999063611030579,0.543778657913208,0.37888431549072266,0.030370626598596573,0.9999621510505676,0.5532494783401489,0.3925246596336365,0.08900979161262512,0.9998427629470825,0.5534183382987976,0.39134663343429565,0.06180869787931442,0.9998949766159058,0.5318196415901184,0.43760228157043457,0.17583802342414856,0.9998019933700562,0.5272972583770752,0.42696842551231384,-0.038585592061281204,0.9999787211418152,0.5277994275093079,0.511467695236206,0.19222156703472137,0.06785178184509277,0.4941173493862152,0.48063671588897705,-0.11877063661813736,0.9862122535705566,0.5428035259246826,0.5503884553909302,0.13591809570789337,0.1308925300836563,0.5224881768226624,0.5200386047363281,-0.17000965774059296,0.9351081848144531,0.5457473993301392,0.5650629997253418,0.13315337896347046,0.16170470416545868,0.5295895934104919,0.527129054069519,-0.1915152668952942,0.9127588868141174,0.5490170121192932,0.5582674741744995,0.11905574798583984,0.16371217370033264,0.5331895351409912,0.5206915140151978,-0.18009799718856812,0.9010775089263916,0.5468232035636902,0.5524795651435852,0.12785930931568146,0.1587418168783188,0.5313596129417419,0.5185537338256836,-0.16538633406162262,0.8510111570358276,0.5056073069572449,0.5735342502593994,0.07335462421178818,0.9998924732208252,0.5086629986763,0.5674091577529907,-0.07332528382539749,0.9997884631156921,0.5209745168685913,0.7097031474113464,0.00627933582291007,0.7794895172119141,0.5639527440071106,0.6640375852584839,-0.09611932188272476,0.9953517913818359,0.5008807182312012,0.8330128788948059,-0.03219761326909065,0.9466801285743713,0.5200657248497009,0.7470190525054932,-0.1041157990694046,0.9872040152549744,0.49216964840888977,0.8489236831665039,-0.040145985782146454,0.9345799088478088,0.5102582573890686,0.7518717050552368,-0.10592697560787201,0.9565748572349548,0.5260040163993835,0.8574712872505188,-0.08248201012611389,0.9571288824081421,0.5314842462539673,0.8006956577301025,-0.12727048993110657,0.9864468574523926
36,0.5572649836540222,0.3829682469367981,0.07430321723222733,0.9999576807022095,0.5528412461280823,0.3737373352050781,0.08555205166339874,0.999950647354126,0.551862359046936,0.373496949672699,0.08552142977714539,0.9999472498893738,0.5509065985679626,0.3733077049255371,0.08552484959363937,0.999968409538269,0.552939236164093,0.3735634684562683,0.06504527479410172,0.9999526143074036,0.5520574450492859,0.37318989634513855,0.0650193989276886,0.9999509453773499,0.5511512160301208,0.37286123633384705,0.06495954841375351,0.9999607801437378,0.5440561175346375,0.378069669008255,0.12688402831554413,0.9999129176139832,0.5440870523452759,0.37780025601387024,0.031143072992563248,0.999964714050293,0.5537707805633545,0.3925027847290039,0.090153269469738,0.9998528957366943,0.5537490844726562,0.39139994978904724,0.06288386136293411,0.9999021291732788,0.5334920883178711,0.43663010001182556,0.17857959866523743,0.9998050928115845,0.5272519588470459,0.4245666265487671,-0.034282609820365906,0.9999789595603943,0.5310084223747253,0.5105960369110107,0.19648905098438263,0.07308036088943481,0.49436312913894653,0.47936543822288513,-0.11373677849769592,0.986912190914154,0.5458479523658752,0.548222005367279,0.142705500125885,0.14840419590473175,0.5221996903419495,0.5188634395599365,-0.16435888409614563,0.9376676678657532,0.5488614439964294,0.5625158548355103,0.14025068283081055,0.17934110760688782,0.5289796590805054,0.5262506008148193,-0.18273848295211792,0.9155474305152893,0.5519182085990906,0.5555539727210999,0.12639686465263367,0.18147461116313934,0.5331004858016968,0.5195299386978149,-0.17265157401561737,0.9041670560836792,0.5496158003807068,0.5500494241714478,0.13483962416648865,0.17477011680603027,0.5313230752944946,0.5174383521080017,-0.15994958579540253,0.8560968637466431,0.5073615312576294,0.571386456489563,0.07248640805482864,0.9998978972434998,0.5089468955993652,0.565834105014801,-0.0724518820643425,0.9997948408126831,0.5201352834701538,0.7062409520149231,0.0058823805302381516,0.7898449897766113,0.5651950240135193,0.6606512069702148,-0.10051807016134262,0.9956985712051392,0.4977479875087738,0.8316117525100708,-0.033814895898103714,0.9494186043739319,0.5241198539733887,0.7471935749053955,-0.1174095943570137,0.9882586002349854,0.4888676702976227,0.8477763533592224,-0.04204218089580536,0.9382209777832031,0.5142030119895935,0.7526534795761108,-0.1202651634812355,0.9597668051719666,0.5246517658233643,0.8572819828987122,-0.0849514827132225,0.959543764591217,0.534493088722229,0.8014134764671326,-0.14150793850421906,0.9874892830848694
37,0.5578446984291077,0.382784903049469,0.07507549971342087,0.9999604821205139,0.5537192225456238,0.37326744198799133,0.086431585252285,0.999954104423523,0.5528213977813721,0.3729538917541504,0.08640042692422867,0.9999507665634155,0.5519521236419678,0.372658908367157,0.08639589697122574,0.9999706149101257,0.5536731481552124,0.37299248576164246,0.06565672904253006,0.9999562501907349,0.5527549386024475,0.37250736355781555,0.06564158201217651,0.9999546408653259,0.5518131256103516,0.37205737829208374,0.06558659672737122,0.9999638795852661,0.5449028015136719,0.3767753839492798,0.12696771323680878,0.9999191761016846,0.5445442199707031,0.37639036774635315,0.03215679153800011,0.9999672174453735,0.5544079542160034,0.39240217208862305,0.09120173752307892,0.9998629093170166,0.5541355609893799,0.39151522517204285,0.06356944143772125,0.9999091029167175,0.5334476232528687,0.43355369567871094,0.1806987076997757,0.9998065233230591,0.5279097557067871,0.42213237285614014,-0.03351306915283203,0.9999796748161316,0.5293765068054199,0.5070818662643433,0.19804252684116364,0.07767777144908905,0.4951692521572113,0.4765382409095764,-0.11447487771511078,0.9876684546470642,0.543728232383728,0.5471062660217285,0.1452540010213852,0.15739548206329346,0.52195143699646,0.5172494649887085,-0.1672247052192688,0.9398075938224792,0.5467242002487183,0.5620794892311096,0.1430513709783554,0.18799059092998505,0.5286171436309814,0.5246285200119019,-0.18607954680919647,0.9174153804779053,0.549671471118927,0.5551958084106445,0.12938499450683594,0.1901780217885971,0.5328465104103088,0.5184945464134216,-0.175618976354599,0.9061456918716431,0.5473777055740356,0.5493884682655334,0.13759125769138336,0.1827113777399063,0.5311091542243958,0.5158467292785645,-0.16264541447162628,0.8595679402351379,0.5080410242080688,0.5675883889198303,0.07257422804832458,0.9999028444290161,0.5111013650894165,0.5641037821769714,-0.07253656536340714,0.9998024106025696,0.5183097720146179,0.7001667022705078,0.005179566331207752,0.79981529712677,0.5630594491958618,0.654693067073822,-0.10229938477277756,0.9960325956344604,0.49621593952178955,0.8302127122879028,-0.04017588123679161,0.9515561461448669,0.5267350673675537,0.7476323246955872,-0.12407184392213821,0.9892037510871887,0.4862332046031952,0.847575843334198,-0.04936975985765457,0.9409323930740356,0.5158166289329529,0.7565804123878479,-0.12753300368785858,0.9627315402030945,0.5235053896903992,0.856050968170166,-0.09257037937641144,0.9615952372550964,0.5420738458633423,0.8013222217559814,-0.15449978411197662,0.9884238839149475
38,0.5580704212188721,0.38256576657295227,0.07545266300439835,0.9999631643295288,0.5541749596595764,0.37294691801071167,0.08671048283576965,0.9999573230743408,0.5533401966094971,0.37262657284736633,0.08667836338281631,0.9999539852142334,0.5525376796722412,0.37230628728866577,0.08668600022792816,0.9999726414680481,0.5540576577186584,0.37254762649536133,0.06628833711147308,0.9999595880508423,0.5531383752822876,0.37199756503105164,0.0662599578499794,0.9999580383300781,0.5521871447563171,0.37147411704063416,0.06618917733430862,0.9999667406082153,0.5455521941184998,0.3761586546897888,0.13164649903774261,0.9999247193336487,0.5449042916297913,0.3756207823753357,0.03757356107234955,0.9999695420265198,0.5546935796737671,0.39231541752815247,0.09151490032672882,0.9998730421066284,0.5542829632759094,0.39145365357398987,0.06426995992660522,0.9999160766601562,0.5348659157752991,0.4329286217689514,0.18381765484809875,0.999812126159668,0.5281895399093628,0.42111799120903015,-0.03052811697125435,0.9999803900718689,0.5334360003471375,0.5076669454574585,0.19887365400791168,0.08725176751613617,0.4959198534488678,0.47469115257263184,-0.11471357196569443,0.9884618520736694,0.5489725470542908,0.5472720265388489,0.14113736152648926,0.18964067101478577,0.5219139456748962,0.5173664689064026,-0.16920609772205353,0.9434024691581726,0.5520738959312439,0.5627390146255493,0.13740596175193787,0.2189738005399704,0.5284775495529175,0.5248242616653442,-0.18845191597938538,0.921686053276062,0.5547151565551758,0.5559800863265991,0.1230238750576973,0.22125256061553955,0.532812774181366,0.5187661647796631,-0.17873452603816986,0.9108479022979736,0.5520877242088318,0.5501939058303833,0.1329197734594345,0.21155786514282227,0.531049370765686,0.5160230398178101,-0.16483454406261444,0.8667009472846985,0.5094885230064392,0.5670142769813538,0.07280836254358292,0.9999067783355713,0.5114356279373169,0.5633505582809448,-0.07277199625968933,0.9998064041137695,0.518444836139679,0.6961410045623779,0.005597601644694805,0.8094650506973267,0.5655660033226013,0.652725100517273,-0.10670042037963867,0.9963288903236389,0.4946903586387634,0.829647421836853,-0.04187249392271042,0.9532506465911865,0.5295170545578003,0.7481243014335632,-0.1356711983680725,0.9900256395339966,0.48608171939849854,0.8466967344284058,-0.051345765590667725,0.943388044834137,0.518433690071106,0.7598031163215637,-0.13975277543067932,0.9653722047805786,0.5233296751976013,0.8544095754623413,-0.09431910514831543,0.9632971882820129,0.5499407052993774,0.8002063035964966,-0.17069584131240845,0.9892301559448242
39,0.5585050582885742,0.3824208974838257,0.07554586231708527,0.999965250492096,0.554987370967865,0.3727097511291504,0.08724237233400345,0.9999599456787109,0.5541728734970093,0.3723442256450653,0.08720820397138596,0.999956488609314,0.5533748865127563,0.37195342779159546,0.08721228688955307,0.9999743103981018,0.5548531413078308,0.37231865525245667,0.06654474139213562,0.9999622702598572,0.5539448857307434,0.3717523217201233,0.06651711463928223,0.999960720539093,0.5529943108558655,0.37119755148887634,0.06644698232412338,0.9999690651893616,0.5462223887443542,0.37538570165634155,0.1319279670715332,0.9999292492866516,0.545573890209198,0.37490713596343994,0.037262897938489914,0.9999711513519287,0.5550382137298584,0.39219722151756287,0.09198639541864395,0.9998812675476074,0.554581344127655,0.39142662286758423,0.0644233226776123,0.9999216198921204,0.5354247689247131,0.4326934218406677,0.18340077996253967,0.9998122453689575,0.5283302068710327,0.4207550287246704,-0.03076956421136856,0.9999799132347107,0.5351492166519165,0.508087158203125,0.19677206873893738,0.09247294813394547,0.49681225419044495,0.47438517212867737,-0.12039744108915329,0.9885771870613098,0.5509625673294067,0.5475561618804932,0.13216441869735718,0.21351498365402222,0.5219088196754456,0.517815113067627,-0.18152140080928802,0.9442774057388306,0.5565656423568726,0.5631970167160034,0.12839500606060028,0.2436290681362152,0.5283418893814087,0.5251045227050781,-0.20162738859653473,0.922816276550293,0.559493899345398,0.5562929511070251,0.11329498142004013,0.24618592858314514,0.5327847003936768,0.5192065834999084,-0.1927032619714737,0.9120466113090515,0.5565330982208252,0.550613284111023,0.1234973594546318,0.23426775634288788,0.5310118794441223,0.5162959098815918,-0.17792584002017975,0.868896484375,0.5101309418678284,0.5664228200912476,0.07284914702177048,0.999907374382019,0.5108335614204407,0.5616899132728577,-0.07281119376420975,0.9998028874397278,0.5190015435218811,0.6899712681770325,0.007490119896829128,0.8199217915534973,0.5664881467819214,0.6517278552055359,-0.1121777817606926,0.9965863823890686,0.494119793176651,0.8246462941169739,-0.03953607380390167,0.9552319049835205,0.5326083302497864,0.7507809400558472,-0.1394079476594925,0.9907927513122559,0.485805481672287,0.8410625457763672,-0.048842791467905045,0.9458693265914917,0.5209366083145142,0.7628726363182068,-0.14330267906188965,0.9677252173423767,0.5218539834022522,0.8518804311752319,-0.09201179444789886,0.9649385213851929,0.5512949824333191,0.8006882667541504,-0.17623965442180634,0.9899539351463318
40,0.5599006414413452,0.3817959427833557,0.07126174122095108,0.9999668598175049,0.556768000125885,0.37218284606933594,0.0836210548877716,0.999962329864502,0.5559718608856201,0.3718186318874359,0.08357939124107361,0.9999587535858154,0.5551488995552063,0.3713885545730591,0.0835740938782692,0.9999758005142212,0.556397020816803,0.371779203414917,0.06224752590060234,0.999964714050293,0.5553816556930542,0.37122008204460144,0.062218889594078064,0.999963104724884,0.5543011426925659,0.3706446886062622,0.06215358152985573,0.9999712109565735,0.5473609566688538,0.37433332204818726,0.1295028179883957,0.9999337196350098,0.5463587045669556,0.3738696873188019,0.03223947063088417,0.9999728202819824,0.5564115047454834,0.39166370034217834,0.08873900771141052,0.999889075756073,0.5557672381401062,0.39097896218299866,0.06038111075758934,0.9999270439147949,0.5357305407524109,0.4308731257915497,0.18212009966373444,0.9998095035552979,0.5284720659255981,0.42050790786743164,-0.03487717732787132,0.9999792575836182,0.5345859527587891,0.5068961381912231,0.197398841381073,0.09466065466403961,0.4969361424446106,0.4752103388309479,-0.12270141392946243,0.988528311252594,0.5494420528411865,0.5475786924362183,0.1360473483800888,0.2232508808374405,0.5219030380249023,0.5182417631149292,-0.1793569177389145,0.9442366361618042,0.5529323816299438,0.5634044408798218,0.13219693303108215,0.25447019934654236,0.5283409953117371,0.5256310105323792,-0.1996595561504364,0.9227005243301392,0.5564444661140442,0.5560656785964966,0.11743763834238052,0.25692328810691833,0.5328059792518616,0.5194947123527527,-0.19104354083538055,0.9118427038192749,0.5538137555122375,0.5503852367401123,0.1275256723165512,0.24365688860416412,0.5311318039894104,0.5164163708686829,-0.17575529217720032,0.8691577315330505,0.5105005502700806,0.5652568340301514,0.07290077954530716,0.999904453754425,0.5105618238449097,0.5610172152519226,-0.07286336272954941,0.9997949600219727,0.5173799991607666,0.6891292333602905,0.007235789205878973,0.8303804993629456,0.5647472739219666,0.647167444229126,-0.11925935745239258,0.996788740158081,0.49363452196121216,0.8200134038925171,-0.03853209689259529,0.9572054743766785,0.535416841506958,0.7579529285430908,-0.1495545208454132,0.991492748260498,0.4852217137813568,0.8379892110824585,-0.04770699888467789,0.9484399557113647,0.5234531760215759,0.770531952381134,-0.153961181640625,0.9699217677116394,0.5217207074165344,0.8512565493583679,-0.0919160544872284,0.9664483070373535,0.5573283433914185,0.8045787811279297,-0.1916465014219284,0.9906142354011536
